Country;Year;Satisfaction;Vote;Age;Education;Community;Post_Stratification_Weight
PL;2008;4;Other;57;Lower secondary education completed (ISCED 2);Suburbs or outskirts of big city;0,782760316
PL;2008;4;Other;45;Tertiary education completed (ISCED 5-6);A big city;0,881407353
PL;2008;7;Other;42;Upper secondary education completed (ISCED 3);A big city;0,800592367
PL;2008;5;Other;55;Upper secondary education completed (ISCED 3);Town or small city;0,938471878
PL;2008;1;Other;46;Upper secondary education completed (ISCED 3);A big city;0,882433242
PL;2008;5;Other;44;Upper secondary education completed (ISCED 3);Town or small city;1,055375383
PL;2008;4;Other;22;Upper secondary education completed (ISCED 3);A big city;0,974901375
PL;2008;2;Other;49;Upper secondary education completed (ISCED 3);A big city;0,933357205
PL;2008;3;Other;33;Tertiary education completed (ISCED 5-6);A big city;0,791707226
PL;2008;1;Other;48;Upper secondary education completed (ISCED 3);A big city;0,891678482
PL;2008;1;Other;58;Upper secondary education completed (ISCED 3);A big city;0,743921375
PL;2008;5;PiS;72;Upper secondary education completed (ISCED 3);A big city;0,783543733
PL;2008;NA;Other;54;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,93524169
PL;2008;3;Other;61;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,799249342
PL;2008;6;Other;29;Tertiary education completed (ISCED 5-6);A big city;0,842321289
PL;2008;4;Other;62;Tertiary education completed (ISCED 5-6);Town or small city;0,71661272
PL;2008;5;Other;70;Lower secondary education completed (ISCED 2);Town or small city;0,849556133
PL;2008;2;Other;43;Tertiary education completed (ISCED 5-6);Farm or home in countryside;0,933585985
PL;2008;2;Other;70;Upper secondary education completed (ISCED 3);Town or small city;0,799390312
PL;2008;5;PiS;23;Upper secondary education completed (ISCED 3);Country village;1,124386194
PL;2008;5;Other;23;Post-secondary non-tertiary education completed (ISCED 4);Country village;1,270774648
PL;2008;7;Other;17;Lower secondary education completed (ISCED 2);Town or small city;1,135216492
PL;2008;3;Other;55;Lower secondary education completed (ISCED 2);Country village;0,971008092
PL;2008;NA;PiS;70;Lower secondary education completed (ISCED 2);A big city;0,982768433
PL;2008;7;Other;78;Less than lower secondary education (ISCED 0-1);Country village;1,082759756
PL;2008;NA;Other;29;Upper secondary education completed (ISCED 3);Country village;1,124386194
PL;2008;NA;Other;16;Lower secondary education completed (ISCED 2);Suburbs or outskirts of big city;0,982559193
PL;2008;5;Other;47;Upper secondary education completed (ISCED 3);Country village;1,209237519
PL;2008;10;Other;76;Less than lower secondary education (ISCED 0-1);Country village;1,112118994
PL;2008;3;PiS;71;Upper secondary education completed (ISCED 3);Town or small city;1,060271239
PL;2008;6;Other;19;Lower secondary education completed (ISCED 2);Town or small city;0,912829085
PL;2008;8;Other;23;Tertiary education completed (ISCED 5-6);Country village;1,131998561
PL;2008;1;Other;55;Upper secondary education completed (ISCED 3);A big city;0,783543733
PL;2008;4;Other;33;Upper secondary education completed (ISCED 3);A big city;0,842321289
PL;2008;8;Other;46;Upper secondary education completed (ISCED 3);Country village;1,209237519
PL;2008;NA;Other;78;Lower secondary education completed (ISCED 2);A big city;0,799249342
PL;2008;5;Other;56;Upper secondary education completed (ISCED 3);Country village;1,060637886
PL;2008;3;Other;18;Lower secondary education completed (ISCED 2);Suburbs or outskirts of big city;1,039219932
PL;2008;8;Other;24;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,842570645
PL;2008;3;Other;55;Lower secondary education completed (ISCED 2);Country village;0,923458951
PL;2008;5;Other;28;Upper secondary education completed (ISCED 3);Town or small city;0,879929877
PL;2008;7;Other;40;Tertiary education completed (ISCED 5-6);Town or small city;0,956559639
PL;2008;6;Other;85;Lower secondary education completed (ISCED 2);Town or small city;0,840551126
PL;2008;6;Other;54;Upper secondary education completed (ISCED 3);A big city;0,765960751
PL;2008;0;Other;33;Upper secondary education completed (ISCED 3);A big city;0,797067276
PL;2008;4;Other;77;Upper secondary education completed (ISCED 3);Country village;0,991821876
PL;2008;3;Other;17;Lower secondary education completed (ISCED 2);Country village;0,920616408
PL;2008;8;Other;67;Tertiary education completed (ISCED 5-6);Suburbs or outskirts of big city;0,923801282
PL;2008;5;PiS;22;Post-secondary non-tertiary education completed (ISCED 4);A big city;0,974901375
PL;2008;4;Other;22;Upper secondary education completed (ISCED 3);Town or small city;1,092645942
PL;2008;3;Other;32;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,833879206
PL;2008;3;PiS;45;Upper secondary education completed (ISCED 3);A big city;0,918616697
PL;2008;8;Other;60;Upper secondary education completed (ISCED 3);Country village;1,233441952
PL;2008;6;Other;16;Lower secondary education completed (ISCED 2);Town or small city;1,145181773
PL;2008;4;Other;32;Tertiary education completed (ISCED 5-6);Country village;1,074506489
PL;2008;6;Other;28;Tertiary education completed (ISCED 5-6);Town or small city;0,895464123
PL;2008;0;Other;34;Upper secondary education completed (ISCED 3);Country village;0,898226371
PL;2008;3;Other;28;Tertiary education completed (ISCED 5-6);Country village;0,914425526
PL;2008;4;PiS;67;Tertiary education completed (ISCED 5-6);Town or small city;0,833807776
PL;2008;7;Other;48;Tertiary education completed (ISCED 5-6);A big city;0,881407353
PL;2008;5;Other;19;Lower secondary education completed (ISCED 2);A big city;0,83952477
PL;2008;5;PiS;24;Tertiary education completed (ISCED 5-6);Country village;0,914425526
PL;2008;6;Other;21;Lower secondary education completed (ISCED 2);Country village;1,053174443
PL;2008;6;Other;21;Upper secondary education completed (ISCED 3);Town or small city;0,856019578
PL;2008;5;Other;48;Tertiary education completed (ISCED 5-6);Town or small city;0,798732165
PL;2008;6;PiS;57;Upper secondary education completed (ISCED 3);Town or small city;1,02290744
PL;2008;1;PiS;57;Upper secondary education completed (ISCED 3);Country village;1,118540503
PL;2008;7;Other;29;Upper secondary education completed (ISCED 3);A big city;0,741870849
PL;2008;6;Other;16;Lower secondary education completed (ISCED 2);Country village;1,299078733
PL;2008;5;Other;21;Upper secondary education completed (ISCED 3);Town or small city;0,804492371
PL;2008;4;Other;26;Upper secondary education completed (ISCED 3);A big city;0,848024008
PL;2008;2;PiS;52;Upper secondary education completed (ISCED 3);Country village;1,124366597
PL;2008;7;Other;17;Lower secondary education completed (ISCED 2);Country village;1,053174443
PL;2008;5;Other;54;Post-secondary non-tertiary education completed (ISCED 4);Country village;1,320800011
PL;2008;5;Other;21;Upper secondary education completed (ISCED 3);A big city;0,981501694
PL;2008;7;Other;49;Tertiary education completed (ISCED 5-6);A big city;0,839525735
PL;2008;5;Other;79;Upper secondary education completed (ISCED 3);Town or small city;1,167106494
PL;2008;6;Other;26;Tertiary education completed (ISCED 5-6);Country village;1,04668453
PL;2008;5;Other;27;Tertiary education completed (ISCED 5-6);Country village;1,299078733
PL;2008;1;Other;59;Upper secondary education completed (ISCED 3);Country village;1,073935119
PL;2008;7;Other;27;Tertiary education completed (ISCED 5-6);A big city;0,788254864
PL;2008;7;Other;43;Upper secondary education completed (ISCED 3);Country village;1,063666963
PL;2008;6;Other;18;Lower secondary education completed (ISCED 2);Country village;0,914425526
PL;2008;1;Other;47;Lower secondary education completed (ISCED 2);Country village;1,310422187
PL;2008;1;Other;76;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,822282005
PL;2008;2;PiS;53;Upper secondary education completed (ISCED 3);Country village;1,095253621
PL;2008;3;Other;27;Tertiary education completed (ISCED 5-6);Town or small city;1,137480753
PL;2008;7;Other;17;Upper secondary education completed (ISCED 3);Town or small city;0,887046235
PL;2008;2;PiS;77;Lower secondary education completed (ISCED 2);Town or small city;0,859165791
PL;2008;6;Other;49;Tertiary education completed (ISCED 5-6);Town or small city;0,815826
PL;2008;8;Other;22;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,79038653
PL;2008;0;Other;26;Upper secondary education completed (ISCED 3);Town or small city;0,799082389
PL;2008;7;Other;53;Upper secondary education completed (ISCED 3);Country village;1,184683968
PL;2008;5;PiS;52;Upper secondary education completed (ISCED 3);Town or small city;1,069237088
PL;2008;3;Other;18;Lower secondary education completed (ISCED 2);Country village;1,301669828
PL;2008;4;Other;46;Upper secondary education completed (ISCED 3);Town or small city;1,273430332
PL;2008;5;PiS;75;Upper secondary education completed (ISCED 3);Town or small city;0,738782377
PL;2008;7;Other;19;Upper secondary education completed (ISCED 3);Country village;0,892186056
PL;2008;2;Other;37;Upper secondary education completed (ISCED 3);Country village;1,039803235
PL;2008;5;Other;85;Lower secondary education completed (ISCED 2);Country village;1,112170079
PL;2008;5;Other;44;Tertiary education completed (ISCED 5-6);Town or small city;1,028152688
PL;2008;NA;Other;42;Post-secondary non-tertiary education completed (ISCED 4);Suburbs or outskirts of big city;0,908033353
PL;2008;2;Other;37;Upper secondary education completed (ISCED 3);Suburbs or outskirts of big city;0,919038661
PL;2008;7;Other;55;Upper secondary education completed (ISCED 3);A big city;0,717470426
PL;2008;6;Other;65;Lower secondary education completed (ISCED 2);Country village;1,04289576
PL;2008;6;Other;27;Tertiary education completed (ISCED 5-6);Country village;1,053174443
PL;2008;8;Other;19;Lower secondary education completed (ISCED 2);Country village;1,053770838
PL;2008;3;Other;34;Tertiary education completed (ISCED 5-6);Town or small city;0,801018456
PL;2008;0;Other;41;Upper secondary education completed (ISCED 3);Country village;1,209237519
PL;2008;6;PiS;73;Upper secondary education completed (ISCED 3);Town or small city;0,841720442
PL;2008;4;PiS;72;Lower secondary education completed (ISCED 2);Country village;1,347295944
PL;2008;6;Other;54;Upper secondary education completed (ISCED 3);Country village;1,124366597
PL;2008;3;PiS;34;Upper secondary education completed (ISCED 3);Town or small city;0,885887215
PL;2008;5;PiS;66;Upper secondary education completed (ISCED 3);A big city;0,812589721
PL;2008;6;Other;38;Upper secondary education completed (ISCED 3);Town or small city;1,202189108
PL;2008;2;Other;21;Upper secondary education completed (ISCED 3);Town or small city;0,940771943
PL;2008;5;Other;61;Upper secondary education completed (ISCED 3);Town or small city;0,895025747
PL;2008;6;Other;60;Tertiary education completed (ISCED 5-6);A big city;0,663131826
PL;2008;4;Other;31;Post-secondary non-tertiary education completed (ISCED 4);Country village;1,258658143
PL;2008;4;Other;17;Lower secondary education completed (ISCED 2);A big city;0,842321289
PL;2008;6;Other;30;Tertiary education completed (ISCED 5-6);A big city;0,793540272
PL;2008;6;Other;73;Tertiary education completed (ISCED 5-6);A big city;0,812589721
PL;2008;2;Other;86;Less than lower secondary education (ISCED 0-1);Country village;0,866495314
PL;2008;5;Other;67;Tertiary education completed (ISCED 5-6);A big city;0,760243995
PL;2008;NA;Other;87;Lower secondary education completed (ISCED 2);Country village;0,923458951
PL;2008;8;PiS;68;Upper secondary education completed (ISCED 3);Town or small city;0,790170881
PL;2008;7;PiS;56;Upper secondary education completed (ISCED 3);A big city;0,871846326
PL;2008;4;PiS;53;Upper secondary education completed (ISCED 3);Country village;1,228095876
PL;2008;2;Other;56;Upper secondary education completed (ISCED 3);A big city;1,002652188
PL;2008;3;Other;30;Tertiary education completed (ISCED 5-6);Town or small city;0,788254864
PL;2008;3;PiS;46;Upper secondary education completed (ISCED 3);Country village;1,350218316
PL;2008;3;PiS;64;Tertiary education completed (ISCED 5-6);A big city;0,708926499
PL;2008;5;Other;21;Upper secondary education completed (ISCED 3);Country village;1,016498585
PL;2008;6;Other;16;Lower secondary education completed (ISCED 2);Town or small city;0,894294104
PL;2008;5;Other;59;Post-secondary non-tertiary education completed (ISCED 4);Country village;1,335571881
PL;2008;4;Other;23;Upper secondary education completed (ISCED 3);Country village;1,2903428
PL;2008;3;PiS;70;Tertiary education completed (ISCED 5-6);A big city;0,798170468
PL;2008;6;Other;47;Upper secondary education completed (ISCED 3);Country village;1,21917395
PL;2008;5;PiS;58;Upper secondary education completed (ISCED 3);Town or small city;1,058435178
PL;2008;NA;PiS;59;Upper secondary education completed (ISCED 3);A big city;0,791907977
PL;2008;7;Other;18;Lower secondary education completed (ISCED 2);Suburbs or outskirts of big city;0,891967421
PL;2008;2;Other;23;Upper secondary education completed (ISCED 3);A big city;0,911169434
PL;2008;6;Other;54;Upper secondary education completed (ISCED 3);Country village;1,350218316
PL;2008;8;Other;71;Lower secondary education completed (ISCED 2);Town or small city;0,91973166
PL;2008;1;Other;43;Upper secondary education completed (ISCED 3);A big city;0,935041431
PL;2008;5;Other;22;Upper secondary education completed (ISCED 3);Town or small city;0,880484989
PL;2008;5;Other;18;Lower secondary education completed (ISCED 2);Country village;1,023380526
PL;2008;6;Other;60;Upper secondary education completed (ISCED 3);Town or small city;0,723302821
